filename,catalog_md5,catalog_size_bytes
20170729.gkg.csv.zip,e7a385845ceff8470fa90007ead7f226,32994546
20170730.gkg.csv.zip,e6d57814e3146348059d916baf0c27f1,29482524
20170731.gkg.csv.zip,23168ca1a891831bb7e548ecaf9b4ae5,49725859
20170801.gkg.csv.zip,2e8ac8bcdf83ba81738596b78b69de59,54478064
20170802.gkg.csv.zip,72af9bdb4d4a7b2447d8f431f092b910,59637608
20170803.gkg.csv.zip,47df631d5a298956d57e195be048df38,54748563
20170804.gkg.csv.zip,c361b4e7f3572abb547b65b53b756864,53293264
20170805.gkg.csv.zip,c5da3eadbd52035b565c6a27a4353d71,30672784
20170806.gkg.csv.zip,8e27b8556a63f9103966ebea24a87a09,28032167
20170807.gkg.csv.zip,8ab81f809c352cffb041d116e60e0883,48484874
20170808.gkg.csv.zip,cc69e18dc02a66de21cb4f34a5abc1b6,53317216
20170809.gkg.csv.zip,370e07e83d3a10031ba8c787c408a218,56542193
20170810.gkg.csv.zip,04086ea0426574baf49e1d3ba766990e,50317723
20170811.gkg.csv.zip,c221f22d7fb248bb9cc79faff494063f,49436776
20170812.gkg.csv.zip,487f49905ce2c6d9e3aa7f2d49f7c948,30949208
20170813.gkg.csv.zip,21761769879310635d23212bded4bba6,28775606
20170814.gkg.csv.zip,46e64e43f75b933cff130448637e2c7b,49361177
20170815.gkg.csv.zip,1da1e5aec18e84f8aed9b7addc931450,56625966
20170816.gkg.csv.zip,a0c879494a4e3c10254d9923128da95e,55505736
20170817.gkg.csv.zip,d447b405d061b26a17d0893266bf912a,59252849
20170818.gkg.csv.zip,c3d0c49b03217a7e94c9c15e9a32a680,51989607
20170819.gkg.csv.zip,429afcea23060216abe7ba66ab3e6273,33944506
20170820.gkg.csv.zip,b99803107df8d9c4676d512feef06670,27998794
20170821.gkg.csv.zip,780d0cb9daf95789d1aef06bb83805f8,49429189
20170822.gkg.csv.zip,0f8821761d57ce257d2eed24ed31d8ad,52512347
20170823.gkg.csv.zip,826d0940051745f77f69f62c8cad9fa0,56308920
20170824.gkg.csv.zip,cfae2fde626a9e96124887918b7f7bc7,53869627
20170825.gkg.csv.zip,eddb7b1fa6fa40db6ac3559d43d19e35,52117949
20170826.gkg.csv.zip,f6a82365a7560ac18e6b5bc127d6be69,33909532
20170827.gkg.csv.zip,130c882f95fd1f43ff9181843a249e09,29223732
20170828.gkg.csv.zip,78727bf6c6124229f9a39b16157a9405,47925373
20170829.gkg.csv.zip,e1547191b8a0e69e2cf4d221b9cd8477,57479209
20170830.gkg.csv.zip,bf9f119237fd245b7276ea514cedfbea,59490820
20170831.gkg.csv.zip,e1492f1966d91727edc78f8349281d10,52958450
20170901.gkg.csv.zip,b8f8b7cec1cf1fbee88a0ad29f959dd9,51705597
20170902.gkg.csv.zip,52718300ad28c15aa7fdf70ed9f85afa,31994314
20170903.gkg.csv.zip,0d30186527d1752bdf6dfba03f1f77cb,28557651
20170904.gkg.csv.zip,5559c25beb7b96a692354c60ad432b86,39531528
20170905.gkg.csv.zip,879f8a68c5fb8a63b6e90a0e21dcc3cd,52336884
20170906.gkg.csv.zip,928a3bdb65496f4ddc77e0dbe636ef77,62519642
20170907.gkg.csv.zip,e571c6a1b7d8b7009a3d19933c1f3718,61000232
20170908.gkg.csv.zip,712b1834ba8f135cd23b991af73a3414,59427702
20170909.gkg.csv.zip,3c789cd6a8b0326d5a0aa2f2682132a8,34703656
20170910.gkg.csv.zip,06edb1d293d869162650d217d7bd37b5,32827224
20170911.gkg.csv.zip,7422ef36839611ca9428569df7348326,55636818
20170912.gkg.csv.zip,e7bd445372cb1a2cd0f95aaea5ac17e7,59137344
20170913.gkg.csv.zip,5d1332998170b8bf18c30f88f4a446f3,59924925
20170914.gkg.csv.zip,88238cc3475568a97aa534dd50c8f71e,60577811
20170915.gkg.csv.zip,7cdf29d193332c6c4971254a26fee433,50708669
20170916.gkg.csv.zip,bdbf10a2396998f565a19c8e13a93131,32131237
20170917.gkg.csv.zip,9037b99a6c253c6a377424de3a372544,29238438
20170918.gkg.csv.zip,b8f51a6637c585a51b25c5946fff2784,51648256
20170919.gkg.csv.zip,ee0b729ed5fb4e02e4d0cfbc4deb806c,57897508
20170920.gkg.csv.zip,190d8aa5ce04bdc789d7fd2630407625,59926614
20170921.gkg.csv.zip,d387348b73993821179ee001a7cbe75a,59208043
20170922.gkg.csv.zip,5c5a4df9565c3decaf4a0ac9b0c32397,51146215
20170923.gkg.csv.zip,d796f9656d05556d8c436871ecfa391a,32673332
20170924.gkg.csv.zip,4cbec487d7d89461dd91008c4ea01c03,27331683
20170925.gkg.csv.zip,eda5d63fe496070450dfb7cc4716d3dc,51110066
20170926.gkg.csv.zip,7c04672d1e1f82c2a68beaaba72b52c0,53628674
20170927.gkg.csv.zip,c97670926247d564c90033f317822e60,54116408
20170928.gkg.csv.zip,6c7c153a405bc3ac8ca3f1518a596e6b,54824668
20170929.gkg.csv.zip,ccfd0b0c0a9af09b77788bfaf4514e3c,50205474
20170930.gkg.csv.zip,be4a239cebd76e821b0df8e158ca9da4,28670468
20171001.gkg.csv.zip,6de85edef39983c79700e49f6610f36e,25657242
20171002.gkg.csv.zip,e6327a4d8d96b3e07c2d7b8258ca65c2,50914403
20171003.gkg.csv.zip,2b9252e575a2d5a7bd5d561a05eb709f,58129363
20171004.gkg.csv.zip,f4048571be747a634dc824870761f6b5,53504081
20171005.gkg.csv.zip,ea05f56c0b1ba979d55062c690369bf3,56195334
20171006.gkg.csv.zip,e036f945573e81267e77ef606937e236,51316318
20171007.gkg.csv.zip,da77c5cfeec420d3d223214534970a9f,32162266
20171008.gkg.csv.zip,74de0e6c69da8dc6536df8601c18abd0,28828998
20171009.gkg.csv.zip,78275c51772a02ab2f70983c590d6671,48584608
20171010.gkg.csv.zip,b5e5ac616505098cafc123996ab04ddf,54067722
20171011.gkg.csv.zip,09557f7d9b131a78fad0addd13fad8d4,57498892
20171012.gkg.csv.zip,53359fb5a27dafa028a0c05cbb6c5d06,58226434
20171013.gkg.csv.zip,50823ee119d1a40fdb0690a00051d76a,56039497
20171014.gkg.csv.zip,1e9aa8ec93c6066818e26ea75af9c471,31779887
20171015.gkg.csv.zip,3b84dae6cea077da2195da56baa66b8e,29484003
20171016.gkg.csv.zip,c3f16eedbf95e80bfff0198125a6c632,49700821
20171017.gkg.csv.zip,af71b2356e86b06d6c0f2c19e40d1827,59508962
20171018.gkg.csv.zip,94fa732289650ee45bbd68f76031fca5,54960277
20171019.gkg.csv.zip,0dd3728126b65586a59c778268712ba3,58689274
20171020.gkg.csv.zip,9491112cd34dee7f85d7bef64c35fab6,56784251
20171021.gkg.csv.zip,6a1d25869591b7dee656746f75d853f7,31177538
20171022.gkg.csv.zip,2c12fe8e234d0b2fc72beb3001b204fc,28948831
20171023.gkg.csv.zip,05b25535946328280fe7f96e0e4ee78b,54429208
20171024.gkg.csv.zip,0bbbd07dcc5fe40ff8a224eba12d48e0,57623745
20171025.gkg.csv.zip,fc0e3d504b14ff912532ff9fe3533084,59546151
20171026.gkg.csv.zip,aaae574c3255c2ead2cb021fc886d500,62612068
20171027.gkg.csv.zip,dcd1a977e0c8f3255ab767a7fa7051d8,55094797
20171028.gkg.csv.zip,fdb2a2d6e5595f6c7495949bd91955bb,31482766
20171029.gkg.csv.zip,82dc47999c2237f9f1e001f4d992062b,29035510
20171030.gkg.csv.zip,5062ff1977332e8883c8f31be569f7b3,51223898
20171031.gkg.csv.zip,f386288e431577ad69b3af27052c06a3,60439000
20171101.gkg.csv.zip,e5fa9508b8df2732fcaddb6a8d8a0283,64324245
20171102.gkg.csv.zip,a6d07dc9ec0e6b3a023a62951b208e4b,60558692
20171103.gkg.csv.zip,412ceb39e15cf68fbfcfdabade62eed4,59014102
20171104.gkg.csv.zip,1a21c2b338363fe64352c1fd5c001b67,31610868
20171105.gkg.csv.zip,8ea0f7828b9c7394ce6835ad8f141b6c,29856250
20171106.gkg.csv.zip,f0685b9b8bc8a71b7f4b8fc1fe1c4174,55558126
20171107.gkg.csv.zip,dd73d0cb1b137ff4268521bfb5b54ce9,62307263
20171108.gkg.csv.zip,d6f5f71da8302b249663be68c8550306,61605876
20171109.gkg.csv.zip,577964eff42e23bcccf9c5e307ce1c97,62957908
20171110.gkg.csv.zip,4fe0fa0845e4754245571b2ba45a6a49,57072257
20171111.gkg.csv.zip,df38cbf98f7704e7a84ed6b0e1eca7ba,32276415
20171112.gkg.csv.zip,beaad241b6e0e1407e9b2ec50101c8df,29816902
20171113.gkg.csv.zip,133b20173e80581f9259375213edefa6,54514084
20171114.gkg.csv.zip,32380a4ff0fa1e6b2a19e75f1c64c73f,60902034
20171115.gkg.csv.zip,a4dae56472b2636cd81ead0c0045a777,63099621
20171116.gkg.csv.zip,44354cb2e14c82c6ded889fe20bb5e42,59044016
20171117.gkg.csv.zip,b478768fd1835aa658f86cab253624eb,57506489
20171118.gkg.csv.zip,dd0a1f82175e09c7df975d66ff633dab,31944831
20171119.gkg.csv.zip,0edca80a6ded5156b30bee53f94d1ad1,28255361
20171120.gkg.csv.zip,b3a95eb56d3da79ce15b5751690e0210,52363377
20171121.gkg.csv.zip,a840ad772bcdc0bb5d459a77f710d0f1,59817763
20171122.gkg.csv.zip,5b6d382c2c0073ced992ffed48039a5d,57459582
20171123.gkg.csv.zip,5ac8dc12212acde9f7d84f968487116e,43226462
20171124.gkg.csv.zip,887aa9bc8011d157fe7a1288bdac7f00,43559518
20171125.gkg.csv.zip,c28ea8d31c91334167b6fbcad86efdd1,27475293
20171126.gkg.csv.zip,630593638dde25bf94c06963154a2f42,28152290
20171127.gkg.csv.zip,01e10f1526846a0365a2917235f4882f,49297317
20171128.gkg.csv.zip,318e2e1aca5cbf559ccbe3c018b11534,59483974
20171129.gkg.csv.zip,9727280107cabbdf525a5a8c807c05d1,61551303
20171130.gkg.csv.zip,5b78b5035df06d5c9d921eadcbe21bcb,60774963
20171201.gkg.csv.zip,5ef4ff2623f3c5ab0d70d2defc2404d4,57238123
20171202.gkg.csv.zip,1e9e5e721a60215527c8fb22413a88a8,33276221
20171203.gkg.csv.zip,6557e53404efc19260ba42dd6c2457ea,26609021
20171204.gkg.csv.zip,5c7d9c2b51425fa80fc3eadea042b010,49613618
20171205.gkg.csv.zip,3bda356d8e7b5eacec1188d3854f92c2,58443794
20171206.gkg.csv.zip,0154da2e5c59bb0077d9918abb50b6fd,59413879
20171207.gkg.csv.zip,af261e6947dd502612b63c9057f4ef74,61696438
20171208.gkg.csv.zip,07d06c16801b323805ffb38a368421fb,57122258
20171209.gkg.csv.zip,25ff4d0f681f8d9024993826d15c1832,31341407
20171210.gkg.csv.zip,3d9818e79a3d2e3b0c41909358a87d5a,27905834
20171211.gkg.csv.zip,8b42ec3fa704002a976ea2d150d1cd96,48652661
20171212.gkg.csv.zip,f28cfa711b674af73ec233ccb5d40c8a,55658228
20171213.gkg.csv.zip,7739d78411ed9d3ece9822c189f8a9eb,59348671
20171214.gkg.csv.zip,ff3d31e2aba70d6e12dd23e0fed008fc,57436821
20171215.gkg.csv.zip,dc1bb7d4f6e56a4991dca23632b3b2df,52643612
20171216.gkg.csv.zip,a55265f43de7fb6b5af970c13afd1146,29136176
20171217.gkg.csv.zip,72518a38a791b2e35d869a6d2d721e4c,26723805
20171218.gkg.csv.zip,a1c57d5ded45623f10f430a8b5ed10a3,46330024
20171219.gkg.csv.zip,6ac0ed1942b86d648c89a4fcf9597f5e,53427645
20171220.gkg.csv.zip,bcffbafc05c7cac3825b19ba6dbf9395,53206423
20171221.gkg.csv.zip,f3b521f91cfbbd79e4550e69f405eae7,54627263
20171222.gkg.csv.zip,024f6d6bad2fb1d0f8871834782237ef,47882595
20171223.gkg.csv.zip,935a624903d5e33ee5d6907291ca3e56,29300730
20171224.gkg.csv.zip,0d6517f6ab42dcbcd2f89db6b34d8c3c,24080851
20171225.gkg.csv.zip,f42444d16320d683ebdcd56dc0a0e324,22368212
20171226.gkg.csv.zip,6dfc649bf17faa49cccf91d61108fbde,31334248
20171227.gkg.csv.zip,bbe378f16d4778284c9c206721ee2ded,40308174
20171228.gkg.csv.zip,d04de0e59392ef364eb73142ba5af3b6,43854104
20171229.gkg.csv.zip,51e32119fabfad0d3b6275b755a7e400,42087836
20171230.gkg.csv.zip,402db9f2033647a72b9d9c0d12f80f60,27683236
20171231.gkg.csv.zip,18bc89270acefb9ac42db98b0ecdf8aa,25311520
20180101.gkg.csv.zip,493f3b64b808eb5aa5a2bdf92093607b,28231441
20180102.gkg.csv.zip,3ac06550c7e7ce940780a929337919b9,41517290
20180103.gkg.csv.zip,c41d9bc78089a857ef0b95a8f309b717,51456337
20180104.gkg.csv.zip,e0ea422bf868f85b212a31a0e8fb82ac,53082991
20180105.gkg.csv.zip,d4621d18e0ff87df06974a94076b3dca,49843980
20180106.gkg.csv.zip,b1239e69fc300f1d271092f85897bb05,31731256
20180107.gkg.csv.zip,4b2399bc9beb4a831216490252a414a8,24958734
20180108.gkg.csv.zip,a3f12d2f40e8b1f5b1327f989ef9cbb0,49810122
20180109.gkg.csv.zip,cc08e48ab7d8c9f950a87c27f3e92eca,54643013
20180110.gkg.csv.zip,f67af893494c41ded3cafd7c3781655a,58908898
20180111.gkg.csv.zip,ad34107edc4d55a58f7d1b0aa9031f37,59443850
20180112.gkg.csv.zip,db689353687a98f31739f5f18f9e7924,54295251
20180113.gkg.csv.zip,bf9b3f6cc9f27d43a3a96b8662c727fb,32065122
20180114.gkg.csv.zip,7a7f4a08ad4b0ad85d200aea7d0d528b,28168004
20180115.gkg.csv.zip,c4421163f33652b2737bfbdce9ec4066,44740622
20180116.gkg.csv.zip,9efd4bceb8de151fc2d7476ccf494fc1,54638195
20180117.gkg.csv.zip,94b22e37acd47d1b617350b16c6bc00a,59779856
20180118.gkg.csv.zip,ad7bb55d3530f61642bfd3bff399d594,58349031
20180119.gkg.csv.zip,2c67b77371d7c4a4394c851808d682b9,57687181
20180120.gkg.csv.zip,413b350c7020169e56ace78ce4b5b671,35429429
20180121.gkg.csv.zip,e088eb9d12b63b39156612ba6d5498e9,31008898
20180122.gkg.csv.zip,c6f9efc5a8684d6f674c084a02a40b2e,51267690
20180123.gkg.csv.zip,b0d4c37c15b8b64d33a43ce877b69a85,57807054
20180124.gkg.csv.zip,1faa0c0adafc257e729ba239190fff48,57918384
20180125.gkg.csv.zip,16f4a5c900eb43461488f812a237d447,56569201
20180126.gkg.csv.zip,fc142e9921600899922204b7229bbbd9,52903000
20180127.gkg.csv.zip,13b6a81c1a6dbf81a79baf01e8a5a466,32778387
20180128.gkg.csv.zip,07ca9757378accf9a00d649f8d0f0cd9,29394573
20180129.gkg.csv.zip,4c3beeb3325c5cec04de7eecb78715ec,49195470
20180130.gkg.csv.zip,f30253184c6ca73f2a523658a690f8ae,56672745
20180131.gkg.csv.zip,9872d441f444f9b0ea0db477b3775d52,60667772
20180201.gkg.csv.zip,0b0550d8bac86cc40fda0fbad65381d8,60337635
20180202.gkg.csv.zip,2afbf04757347586ae1da9125c19f12a,56828743
20180203.gkg.csv.zip,0b0dc1458fa4c195659fa3fa427b77a7,33263692
20180204.gkg.csv.zip,41b71bf8bd8adf1432cc9246ef5b1e13,29052434
20180205.gkg.csv.zip,d3154adca921b1c55aff5817bc30fb13,52103215
20180206.gkg.csv.zip,01650274632830dff59e17e754f084b8,58763787
20180207.gkg.csv.zip,e47a01351e774cde11828070f046bfbe,58457379
20180208.gkg.csv.zip,d44a13fe5c7f138ad862e8200dc229b4,56766700
20180209.gkg.csv.zip,1d220f4f616f82a297010bc12f244413,53310931
20180210.gkg.csv.zip,af1939700d3fd7c4dc3aca7632ff833a,34368314
20180211.gkg.csv.zip,8bedee34db52712b71e32ded5bc84334,29587847
20180212.gkg.csv.zip,5f82508f8dff21fc4aa022da56cab027,51506675
20180213.gkg.csv.zip,ed272bfb691134f76779f12e84d1b72e,55925126
20180214.gkg.csv.zip,9eccce2a35e3e75f15c6b9e3dc3dd1ac,58415215
20180215.gkg.csv.zip,1fce222e8ef3677ba20346a77be47672,60628868
20180216.gkg.csv.zip,090651434fbc733f05b9b6bcb2679cfd,55252001
20180217.gkg.csv.zip,0a57eca75384a247d07c2c78628b2712,35302788
20180218.gkg.csv.zip,340fa5272bb2f661d2d5bccb1ad8695f,29981799
20180219.gkg.csv.zip,cd93eec07bb3b36938ab4c0aa448e2ad,44975228
20180220.gkg.csv.zip,4c19e7ba543270bc3d31e43837005b66,59008895
20180221.gkg.csv.zip,bc2ff13f21b72f9bc616573e2e3825e0,60757713
20180222.gkg.csv.zip,2885427bbaed34c19032748a9288e354,61331452
20180223.gkg.csv.zip,2db2d61622273f74112f8e46a7cf8a0a,56443810
20180224.gkg.csv.zip,bf9009e51489e7190fae3a2185b38463,36480986
20180225.gkg.csv.zip,4d6e0905ee263321234ac01d53038205,30704328
20180226.gkg.csv.zip,f6703d1ff7f43f436088ba4d0636aee5,52276130
20180227.gkg.csv.zip,f4dc9ed43afa2b0fbaa2247cc76fb4e9,55420464
20180228.gkg.csv.zip,af8d50a4512cef9aac0088599bdee140,61741732
20180301.gkg.csv.zip,a3588957046105d408965f9596f9b1d9,62645393
20180302.gkg.csv.zip,608e64a119d4148b02eda35d94f027e0,57708221
20180303.gkg.csv.zip,eb1497d1214932529a1f1225c4a6877d,35119222
20180304.gkg.csv.zip,1ab637aeb77b1aa263773157b4352530,27779550
20180305.gkg.csv.zip,577b0ca07f2fc632d340ad0b3847bef2,55109323
20180306.gkg.csv.zip,6e502403789ef4f7ea4b21e84f080246,60397401
20180307.gkg.csv.zip,29102ae2f238ee1f0a3cefd8d9e5c0df,63428903
20180308.gkg.csv.zip,8fe924f4da08f4f5c462b4b1ca5c78ae,60588106
20180309.gkg.csv.zip,35bb51da8d9c05cc2e41d7d13b5bf20e,59803059
20180310.gkg.csv.zip,d2588d109b97349b377b95a5992fea8a,34941554
20180311.gkg.csv.zip,4956854332b37e54d57b311510596618,30989420
20180312.gkg.csv.zip,dcd452eb47a8ed92b77846d43ce17f23,54109972
20180313.gkg.csv.zip,b346849990e59514532f1ee6804268b8,58645883
20180314.gkg.csv.zip,27cbb99a0f66cf9ad983df28e84932d9,65362575
20180315.gkg.csv.zip,ee94883dc6187061a823efa1efd5fe4d,61552713
20180316.gkg.csv.zip,343fc7887156ed232ae90a34a22f86c7,59320208
20180317.gkg.csv.zip,5315bc206987ffb6c9be1b118278f896,33941150
20180318.gkg.csv.zip,f74045cb110007d15f5ef15cf08c64ec,29509417
20180319.gkg.csv.zip,5c7a40058665a3e0579a7546f6579ff8,55985467
20180320.gkg.csv.zip,96bb9375d92dad27b4cda84fca685b88,59457379
20180321.gkg.csv.zip,0be1d24238bc290ada3f9b8234d67482,61303863
20180322.gkg.csv.zip,802c269b2898c65930d489ab371ada76,61344531
20180323.gkg.csv.zip,af4d533f2207fe2998fdc0c56fdb68d4,57334467
20180324.gkg.csv.zip,7638866bf9d5e203c37b956ff3ade821,32929948
20180325.gkg.csv.zip,08791499178a7a33cabb774838ac883f,29877379
20180326.gkg.csv.zip,6c161f885d43d5245583e9c8e6be1131,52442120
20180327.gkg.csv.zip,d137e7d6a270333b96173f3467d625de,59903490
20180328.gkg.csv.zip,7850b369bbe25cf3cbcb7e6b4ecef237,59913634
20180329.gkg.csv.zip,a5d2a2e283f9e5c18bbf2532d4961b94,59049632
20180330.gkg.csv.zip,c5d1e5a4b2c3bf855533fdf136b3eebd,46240517
20180331.gkg.csv.zip,1ae715809c09788ebe5d5da7462b84bd,29647041
20180401.gkg.csv.zip,447836527d7680f82789127f8018d510,26101084
20180402.gkg.csv.zip,fadb56675243bc3cb5134314e033549c,45650375
20180403.gkg.csv.zip,8ad7aab612beafa64d54cf8b31399114,55663690
20180404.gkg.csv.zip,347ac343cd9bf52ccb2037a890772ff8,59565686
20180405.gkg.csv.zip,d959c73ba7c0dd6c9e826cc1d37ca6a2,59106578
20180406.gkg.csv.zip,d1a20555ee89a818c9677142ab7452d0,54620452
20180407.gkg.csv.zip,1cea2d245eb8428435886310c064ba90,31549377
20180408.gkg.csv.zip,cc6482d9e3042e07e5dc8bd8152a1403,29130280
20180409.gkg.csv.zip,eb83f72b66f769c4594412cd1dfa7217,52725663
20180410.gkg.csv.zip,fa9e7fd8b9c077145f12ff7f77652499,60298054
20180411.gkg.csv.zip,310daa7c37416253e4f95f95071e4dc2,61271629
20180412.gkg.csv.zip,07e40a6e08361e7a276bf3c52c05ecb2,62359499
20180413.gkg.csv.zip,f7050f7d9e95321ac4d9406550a6101d,56254159
20180414.gkg.csv.zip,697dedf61b263db1c6f04fa357f1ba3a,35665058
20180415.gkg.csv.zip,8a07f48cb52f29db6a57d3c40b509b72,28966254
20180416.gkg.csv.zip,33591510e981b78c9e9c12073d88faf6,52630930
20180417.gkg.csv.zip,0ec03580553a15370a841b0dd044b89f,58715494
20180418.gkg.csv.zip,cdf12a81536acd70c848966557a5dac2,64446650
20180419.gkg.csv.zip,49d0f21742614158d27df1a349a91de4,63481902
20180420.gkg.csv.zip,2631a4ef8a561f6578a9ed7075f1b98c,54938646
20180421.gkg.csv.zip,4c4bb05df6f6faf14533c4ffea60f7ca,33391166
20180422.gkg.csv.zip,77435cb877167229500304c3d8adf7b7,29607724
20180423.gkg.csv.zip,9c5bd7c20a1fd89d657f434fbbbd775b,51987130
20180424.gkg.csv.zip,032b24671e766d5329e6c62b9e1125e9,61584841
20180425.gkg.csv.zip,a430f93fdcc6533f10280026cb0f8e7a,58097717
20180426.gkg.csv.zip,49847e51e722bb26d982567b79b0c75c,57197543
20180427.gkg.csv.zip,b077adf35e65054a485da9e9abfc4ea0,56507831
20180428.gkg.csv.zip,1010bae47d72805c84742ec4ab618a46,32192485
20180429.gkg.csv.zip,313d111828f7c77653a051a596efa68e,27394867
20180430.gkg.csv.zip,78c96f3645757df3e50dfd7e5bbea4e6,53324687
20180501.gkg.csv.zip,d3f582dc4716e2874bd286c3d4c0eebc,56407879
20180502.gkg.csv.zip,54aa42a95a1b00a1dfff4f0d089b92bd,58800505
20180503.gkg.csv.zip,215ea20f93a727b07b73e25352d4ae17,60033754
20180504.gkg.csv.zip,123c6046c14495ac2c815fb9e0944b29,57192675
20180505.gkg.csv.zip,c7089d03fb9cae86b38b951ccfe1a4df,32300999
20180506.gkg.csv.zip,aedbea24620221946b1668f3f7d9c314,28686961
20180507.gkg.csv.zip,a942c654db39ec10b298db52a79ebc2e,50353907
20180508.gkg.csv.zip,69602fdd85b28d6159701063913c04e8,57075996
20180509.gkg.csv.zip,34bafc5ce287a7eefaf08938554083e2,62574531
20180510.gkg.csv.zip,01b8e874207a00baf7e23b944b1d237f,62581005
20180511.gkg.csv.zip,6bd6f8f7725433a078af5ac5fb342c14,55822997
20180512.gkg.csv.zip,68aab2b5a9421cc59b7039369b6eb838,30834220
20180513.gkg.csv.zip,207d3df9613228a7099f1288a368044b,28935291
20180514.gkg.csv.zip,29bd8e99622dbeee9c7779c70fb48ccb,53363872
20180515.gkg.csv.zip,fb61cb8dd2f4716e4bd9301a27fe6a70,59060546
20180516.gkg.csv.zip,2fcb860914bd10136bef992a18e9afad,63534827
20180517.gkg.csv.zip,88524aafa5676981a20dca28f37adcb3,62610094
20180518.gkg.csv.zip,417e7e3d999672b7049d93e4daeffb0b,58318622
20180519.gkg.csv.zip,02b4275512fb14a19f9535b09eb83c74,33778174
20180520.gkg.csv.zip,6a93682a0daadd122737eccfc6531614,27729090
20180521.gkg.csv.zip,dccc19f81eed466e0b6a69817cb203dd,51187175
20180522.gkg.csv.zip,94685ddd644adb74b772cabb112ee921,57038708
20180523.gkg.csv.zip,b9b84e59e5456f5012d900011c7e69bf,62778694
20180524.gkg.csv.zip,31b7b0f680ae4e42d5ac82965bca62ca,63110032
20180525.gkg.csv.zip,20a74d2d5e22654f3d779cc6c9990a3b,55225109
20180526.gkg.csv.zip,c6ed5d1e690f196d48f0fef3d2b192a5,32505347
20180527.gkg.csv.zip,ab735a402ff38ef0031a8bae20d41485,29528532
20180528.gkg.csv.zip,289ece9136cea307c67095973d71c5ac,38302521
20180529.gkg.csv.zip,ec37d2f27084c4432369f48c11cf721a,54141573
20180530.gkg.csv.zip,cb14bbb9fe0195adfd31348aad16cde1,60374149
20180531.gkg.csv.zip,50fcf6b63af42e477c3122ebb29111d6,57797436
20180601.gkg.csv.zip,f011d10ee5461428678984e5f8762142,55460878
20180602.gkg.csv.zip,52dd13f0fd3626d59abc9c54ba4e2d3e,31926227
20180603.gkg.csv.zip,7879a59872c324fc44d68501cf00d0e2,28782499
20180604.gkg.csv.zip,31e818d59a21b766790e1462b6b47a52,50262902
20180605.gkg.csv.zip,c041c5234023526e8d5588ed4d28cad5,57688090
20180606.gkg.csv.zip,2269fe2a9a38c53e0cffbffce429162b,61528134
20180607.gkg.csv.zip,49aaa4a65b345a9d56bd71392d38abea,59371597
20180608.gkg.csv.zip,8af646b39d897ed067bdd8ca954dd296,54987372
20180609.gkg.csv.zip,406f65638399471dfb4db31e0adb2b1e,30905255
20180610.gkg.csv.zip,f124ba77d28e3f7e8e058020f9ea05f4,29247872
20180611.gkg.csv.zip,93688a0fa8d90a2a964c3909849bdfac,54339342
20180612.gkg.csv.zip,e7f9a74082068bc58785350342f3b3a6,58032789
20180613.gkg.csv.zip,16c6cdf4060d3567f8bf278ff705e68b,58576655
20180614.gkg.csv.zip,5195d439d01ef863ab950d4d1d512ec4,59830421
20180615.gkg.csv.zip,1efbe0d1bbc78ea47b5987557da39087,53406389
20180616.gkg.csv.zip,bc1d82a02d636815fc3b61e4b41a6b52,30504674
20180617.gkg.csv.zip,2bd2507a659639257f0139c2a38b7ef0,27200373
20180618.gkg.csv.zip,bd3c4785fe47e12f237eade9d7207d71,50683336
20180619.gkg.csv.zip,2156a7b2e68290087679fdc70fe9b1e0,56367977
20180620.gkg.csv.zip,71101b1abe1eb58ad38d5e2e24787089,62117599
20180621.gkg.csv.zip,5c5306e3fee840a031f2eeb95be97256,59604939
20180622.gkg.csv.zip,3941048f4e0fb6b1d873c00256e03ff9,57362103
20180623.gkg.csv.zip,e99c55c176a3e4db4bab1b3eba300b73,31550439
20180624.gkg.csv.zip,4884341264506d4e3ef3e475df12bf9c,28712829
20180625.gkg.csv.zip,ec2e32c84c21950f52829c937b3075fa,51110539
20180626.gkg.csv.zip,1717a7a38ffd2a193258a1fed636e704,58049007
20180627.gkg.csv.zip,6ed05869838b1c4b18cc98cefad8d105,59006350
20180628.gkg.csv.zip,1a79d9cfa025801cbd0017ebf3d105ef,60128032
20180629.gkg.csv.zip,ed602d1a19ecd7504eb562e5c66bbef8,56263430
20180630.gkg.csv.zip,31a640b27012deb7a2273e3f224e3811,32759495
20180701.gkg.csv.zip,b50010e1c7d61d43ca40b54ad5faccb0,28577583
20180702.gkg.csv.zip,13f4c0d6dd4109e89f3d6aebc7651ea3,50173763
20180703.gkg.csv.zip,743625d34572a07fbb670ad7e5ef84d1,52970255
20180704.gkg.csv.zip,c2a31d41c868a196b78b98a0b96376e2,46228247
20180705.gkg.csv.zip,b9352f7870dc2c2749248356ec75d3f4,52867031
20180706.gkg.csv.zip,838c5d87a7f28d1ba245094a133bec93,52578345
20180707.gkg.csv.zip,68d494a5a43eb954bb3ccde0c4baf227,30821819
20180708.gkg.csv.zip,a1664e786685354d542f8d64d3a55eda,26649978
20180709.gkg.csv.zip,999921cb5efd4a9257c69668727173fd,50498778
20180710.gkg.csv.zip,a5be72d0fab608b73d100bbb7d5f8cef,57280733
20180711.gkg.csv.zip,16f114a3fb62d8b4fae02eaf9c96e24c,58096313
20180712.gkg.csv.zip,f8ec6ff184d38424f8f2ab74b249df20,58378803
